id,agent,map,side,title,description,ability,type
9a5063a8-2da1-45dd-bce4-b536d486e223,Kayo,Pearl,Attacking,How to Chain Utility A Main to A Site FLASH/DRIVE,"Here's one way to perform an execute on the A Site from the beginning of spawn, but you don't need to throw utility as quick as this. The idea is to take A Main with your flash, and then execute the site with your knife.",Q,LU
18356780-4ed5-46ca-9c80-0d98c8abbd71,Kayo,Pearl,Attacking,A Side Spawn Barrier to A/Mid Connector ZERO/POINT,"Here's a simple, but effective early round ZERO/POINT from the A Spawn Barrier to the A/Mid Connector.",E,LU
583daa5d-fd72-4e4c-9850-bf75a36d0cff,Kayo,Pearl,Attacking,ZERO/POINT to Clear B Main from B Ramp,"Here's a simple, but effective ZERO/POINT to clear out B Main from B Ramp.",E,LU
1a02282d-9c99-45ec-a49a-5a8be3294228,Kayo,Pearl,Defending,Early Round ZERO/POINT For Market,"For fast information on Attackers at Market, use this knife lineup early into the round.",E,LU
b313f78b-fd38-4a6a-af03-61b8a32567d6,Kayo,Pearl,Defending,Early Round A Main ZERO/POINT from A Site,Here's a great way to scan players toward the A Side Attacker Spawn Barrier from A Site at the beginning of the round.,E,LU
46082f8b-4798-45b2-a188-475956aa0fd2,Kayo,Pearl,Defending,Early Round B Main ZERO/POINT for B Ramp,"Here's a simple, but effective way to check for players pushing through B Ramp into B Main from the B Attacker Spawn Barrier.",E,LU
57e456af-156e-4306-b5b1-7459fcc20fc7,Kayo,Pearl,Defending,Mid Doors to B Main ZERO/POINT,Here's an effective cross map ZERO/POINT from Mid Doors to scan players running up B Main.,E,LU
5ca40e50-50fd-4cff-ab81-d9d7bba091c2,Kayo,Lotus,Attacking,Quick C Link to C Main FLASH/DRIVE to Support C Hold / Retake,Use this FLASH/DRIVE when rotating to C to catch enemy players pushing through C Main off guard and support your team.,Q,LU
feeba0c2-355d-430e-b19f-c52ce6d043ed,Kayo,Lotus,Attacking,C Main ZERO/POINT from C Lobby Spawn Barrier,Use this ZERO/POINT lineup from the C Lobby spawn barrier to check for Defenders peeking / pushing into C Main from C Site.,E,LU
5b9b5854-e12d-4a16-a3d1-9e4b6c73ac9c,Kayo,Lotus,Attacking,Early Round A Main ZERO/POINT from A Lobby,"Here's a simple, but effective early round ZERO/POINT for A Main from A Lobby.",E,LU
33e805fb-1a1b-4346-b3af-ca146066d1c5,Kayo,Lotus,Attacking,Early Round ZERO/POINT + FLASH/POINT for B Site,Use this simple early round ZERO/POINT + FLASH/POINT setup to aggressively take space on B Site.,E,LU
2eff33f0-6ef5-440e-b8e2-1e36d8d6ac90,Kayo,Lotus,Defending,Aggressive C Main FLASH/DRIVE from C Lobby,"Use this aggressive FLASH/DRIVE either to make it more difficult for enemy players to take space in C Main at the beginning of the round, or to push into C Main at any stage of the round.",Q,LU
296cc235-df85-40b3-a08e-50ed44218999,Kayo,Lotus,Defending,Early Round A Main FLASH/DRIVE to Contest Space,Use this early round A Main Flash Lineup to contest space in A Main with your teammates.,E,LU
c7d1e555-12f8-4d33-99e8-a5a16e6a855d,Kayo,Lotus,Defending,Early Round A Lobby ZERO/POINT from B Main,Use this ZERO/POINT lineup from B Main to scan for enemy players in A Lobby at the start of the round.,E,LU
5569f74a-245d-4116-a4bc-a18bae39dee2,Kayo,Lotus,Defending,Early Round A Lobby ZERO/POINT from A Main,"Here's a simple, but effective early round ZERO/POINT for A Lobby from the Defender A Main Spawn Barrier.",E,LU
9d58fb8e-4b66-428d-89d6-bda54e5ab18b,Chamber,Haven,Attacking,A Short Trademark + Rendezvous Setup,"Here's a simple, but effective Trademark + Rendezvous setup for A Lobby and A Short.",E,LU
1c53dd70-89df-4bdf-a5a9-f656c0b5c03a,Chamber,Haven,Defending,Aggressive A Short Rendezvous to A Link,"Use this Rendezvous to make aggressive plays in A Short, or even work with a teammate to gather information in A Lobby from A Long so that you can hold a line from A Short that allows you to lock that area of the map down for your team.",E,LU
2f70c24c-f3ee-4515-adb6-d2994b09aff1,Chamber,Haven,Defending,C Site Rendezvous for Top of C Default,"Here's a simple, but effective Rendezvous for Top of C Default.",E,LU
8e48c7aa-bb90-43b4-892e-7fdbacac9a8c,Chamber,Haven,Defending,B Site Rendezvous + Trademark Setup,"Here's a simple, but effective B Site Rendezvous + Trademark Setup.",E,LU
b9a568b7-983d-449a-8ca5-7c8eca151251,Chamber,Ascent,Attacking,Catwalk Lurk Rendezvous + Trademark,"Use this Rendezvous + Trademark lurk setup that can allow you to lurk up Catwalk, and catch enemy players off guard inside of A Tree. Be sure to ask your teammates to use smokes and other utility to limit what enemy players can do in areas in Mid that the Defenders may spot you from, and attempt to control the enemy team's information in Mid.",E,LU
86e57fee-6901-498b-8112-fb754e822fed,Chamber,Ascent,Attacking,Bottom Mid Lurk Rendezvous to Watch Rotations,"Roughly follow this pathing, and use this Rendezvous to catch players rotating through Mid Market off guard. If no enemy players rotate through this area of the map, you may even be able to flank the enemy team later in the round, after your team has taken control of one of the Sites. Be sure to ask your teammates to use smokes and other utility to limit what enemy players can do in areas in Mid that the Defenders may spot you from, and attempt to control the enemy team's information in Mid.",E,LU
b0e0ae31-eb64-421e-a496-fd90336b3766,Chamber,Ascent,Defending,B Main Rendezvous Variations,Use these two Rendezvous Variations to allow you to play inside of B Main the way that you want to within the round.,E,LU
573de3f8-b97c-4467-bd08-791005985aea,Chamber,Ascent,Defending,Early Round Aggressive Bottom Mid Rendezvous,Here's a simple but effective early round Bottom Mid Rendezvous.,E,LU
bc544d87-8bf6-4845-957d-b0c26a939400,Chamber,Ascent,Defending,Aggressive Catwalk Rendezvous,"Here's a simple, but effective aggressive Catwalk Rendezvous.",E,LU
b6577b3c-3362-4487-9c0a-5c1abf276e05,Chamber,Icebox,Defending,Aggressive Mid Tube Rendezvous from Kitchen,"Here's a simple, but effective aggressive Mid Tube Rendezvous from Kitchen.",E,LU
ddadab42-39bf-4df0-b41c-b179c50fc683,Chamber,Icebox,Defending,A Screen Rendezvous for Mid A Site,"Here's a simple, but effective A Screens Rendezvous for Mid A Site.",E,LU
bbb11107-0db3-4886-b058-2cf424adeaf3,Chamber,Icebox,Defending,Aggressive A Belt Rendezvous from A Zipline,"Catch enemy players off guard with this setup, or even gather valuable information on the side of A Site.",E,LU
79522226-b688-4a8c-97df-4493bcc94125,Chamber,Fracture,Attacking,B Tower Rendezvous to Lock Down B Arcade,"Use this post plant setup after your team has taken control of B Site and B Tower to help lock down Arcade, and create options for how you can play from inside of Arcade to help your team hold down B Site.",E,LU
509d5111-a916-4131-bf05-57d6688b2413,Chamber,Fracture,Defending,Versatile A Rope Rendezvous,"This A Rope Rendezvous allows you to hold a passive angle on enemy players pushing through A Main into A Rope, hold an angle on A Drop, or challenge enemy players as they push out of A Main onto Site, depending on what's needed within the round.",E,LU
3017842d-75b3-457c-a4d0-39d02572f535,Chamber,Fracture,Defending,Aggressive Early Round B Main Rendezvous + Trademark Setup,"Use this early round B Main Rendezvous + Trademark setup to peek into B Main, challenge an enemy player, and then teleport out with utility set up to stall enemy players as they attempt to push into B Site through B Main.",E,LU
6f093773-a052-4d73-a0a2-9c50c12cd79d,Chamber,Fracture,Defending,Early Round B Arcade + Tunnel Rendezvous,"This Rendezvous for Arcade allows you to play in many different ways in and around B Site, Arcade, and Tunnel.",E,LU
b9e582b2-b3de-459a-a490-d661613f841e,Chamber,Pearl,Attacking,A Main Rendezvous for Execute or Post Plant,"This Rendezvous can be used when pushing aggressively into A Site, or for post plant on the side of A.",E,LU
2f7fdc63-a7ac-42c4-805f-66dd1b6b77ef,Chamber,Pearl,Attacking,Mid Lurk Rendezvous from the side of A Main,Use this Rendezvous when you want to lurk into mid from the side of A. Just be sure not to do this if your team is not on the side of A as well.,E,LU
d82388f7-8203-4f82-b571-e891b6368fad,Chamber,Pearl,Attacking,B Ramp Rendezvous for Early Round or Post Plant,"This Rendezvous can be used when pushing aggressively into B Main, or for post plant on the side of B.",E,LU
20e190b3-fb0c-49a7-9cb4-95bb1f2ca4be,Chamber,Pearl,Defending,Mid Doors Trademark + Rendezvous Variations,"This Trademark gives your team vital information when enemy players attempt to lurk or push through Mid Doors. This gives you the flexibility to play passive or aggressive in and around Mid Doors, and Art.",C,LU
ab224198-1931-466b-8271-8bf1f00fd6ce,Chamber,Pearl,Defending,B Site Hold Off Angle Rendezvous,Here's an off angle Rendezvous setup that you can use a couple of times through the Defending half to catch enemy players off guard.,E,LU
e4b44056-23e0-423c-b9df-c141eb701224,Chamber,Lotus,Attacking,Aggressive A Main Rendezvous from A Lobby,Use this Rendezvous to aggressively peek into A Main.,E,LU
99c4b2e9-1f65-4fcc-b295-dd5115c136d4,Chamber,Lotus,Attacking,C Site + Waterfall Teleport from C Main,"Here is a potentially high risk C Main Rendezvous Setup that allows you to hold off angles inside of C Site, or push into Waterfall. Use this to expand your options, but don't force a play into Waterfall without enough information.",E,LU
dfc089ef-2175-4e93-976a-70aa49379b49,Chamber,Lotus,Attacking,A Tree Exec / Post Plant Rendezvous,"Use this Rendezvous both when executing onto A Site, and when holding down the site post plant.",E,LU
9e4b732b-e2dc-4800-9258-baa5b70a06b9,Chamber,Lotus,Attacking,B Main Lurk Trademark + Rendezvous Setup,"Use this simple, but effective B Main lurk setup when your team is pushing toward A.",C,LU
500c9090-9376-40b1-8436-70dd6092336f,Chamber,Lotus,Defending,A Main Boosted Rendezvous Angle,"Boost yourself on top of the Tall box that sits inside of the the A Main Spawn barrier, and then use your teleport to escape from that angle after taking a shot at a player peeking into A Main. Though, be careful of utility like Raze's Paint Shells, or Breach's Aftershock being used pre-emptively on angle that Defenders commonly play near where your Rendezvous is set up after you get on top of the Tall Box.",E,LU
4d568a9f-fe43-4e41-8d48-2dfa5403229d,Chamber,Lotus,Defending,Hold Deep A Main using B Link Teleport,Hold a deep line into A Main using this B Link Rendezvous.,E,LU
81f0f4e9-8b1b-4509-bcd2-ca7556783666,Chamber,Lotus,Defending,C Main to C Waterfall Teleport Setup to Hold Deep C Main Angle,"Use this simple, but effective Rendezvous to hold a deep angle into C Main, and then either safely escape after taking a shot / gathering information or quickly rotate toward the other Sites once given information from elsewhere on the map.",E,LU
c02df837-5238-4412-8b84-6a6e99a6c36b,Chamber,Lotus,Defending,A Top Off Angle Teleport from A Stairs,"Use this A Top off angle Teleport from A Stairs to passively hold / gather information in A Main, and then hold an unexpected angle into A Site after teleporting - once you believe enemy players could have taken space in A Main or A Site. Use this as a reactive setup to enemy players not showing much presence on the side of A Site throughout the half, or enemy players hard hitting A Site consistently.",E,LU
09279f88-57ac-4c55-850b-8bc30cde1563,Neon,Haven,Attacking,Back C Platform Entry Fast Lane + C Site Relay Bolts,"Here's a great entry Fast Lane for back C Platform, alongside two great Relay bolts to stun commonly held positions on C Site.",C,LU
07418c2c-0727-4265-81f5-08f41aca3d92,Neon,Haven,Attacking,Right Side A Site Entry Relay Bolt + Fast Lane Setup,"Here's a great entry Relay Bolt + Fast Lane setup, that is centered around the usage of your Relay Bolt(s) as you push out onto Site.",Q,LU
94dda179-bf0c-4347-8251-ef0ad48dce25,Neon,Haven,Attacking,Right Side C Site Entry Fast Lane + Relay Bolt Setup,Here's a great entry Fast Lane + Relay Bolt setup for the right side of C Site.,C,LU
66773d9a-8200-4662-b4e0-2cb68bbf0f4b,Neon,Haven,Attacking,B Site Entry Fast Lane,Here's a great entry Fast Lane for B Site.,C,LU
57296739-6d04-4c1b-9e58-559de6e57c22,Neon,Haven,Defending,C Site Retake Fast Lane for Back Plat,Here's a great Fast Lane to retake Back Plat on C Site.,C,LU
2d34ce47-306a-4b6c-be88-f9d701c45a0a,Neon,Haven,Defending,Full Utility B Site Site Hold / Delay Setup,"Here's a great full utility Site Hold for B Site, that effectively delays the attackers pushing out onto Site.",C,LU
5de2e3c0-abc2-490a-bc34-b04af204a127,Neon,Haven,Defending,A Site Retake Fast Lane to Clear under Heaven,"Here's a great Retake Fast Lane that breaks up some of the common crossfires on A Site, making it much easier for you and your team to push into Site and clear under Heaven when retaking A Site.",C,LU
f2057d00-69d5-4910-b459-532ae1dbc8c5,Neon,Haven,Defending,C Garage High Gear Jiggle Peek,"Here's an effective, but sometimes risky way to gather information on players peeking into Grass at the beginning of the round. Try not to use this too much throughout a match however, since players will start to counter this the more often you do it throughout the Defending half.",Q,LU
b0a71ae5-f63d-4745-b332-f98ed1892a8a,Neon,Split,Attacking,B Site Execute Fast Lane + Relay Bolts Combo,"Here's a simple, but effective Fast Lane + Relay Bolts combo that can be used to execute onto B Site from B Main. Just tell your teammates to be careful of close left and close right as you are pushing into Site for your team.",C,LU
ff86345d-9303-403a-ac7b-d32ff1c63944,Neon,Split,Attacking,Early Round Relay Bolt to Push up A Ramp,"Here's a simple, but effective Relay Bolt that can be used to push up A Ramp at the beginning of the round from A Main. Just be careful of enemy players holding the A Main cross / pushing into A Main as you push up the ramp.",Q,LU
dd9ec1cc-a076-4e10-aa2c-e34fe8b174dc,Neon,Split,Attacking,A Site Post Plant Relay Bolt from A Heaven,Here's an effective way to use your Relay Bolt in a post plant scenario on A Site.,Q,LU
c3bdd772-3525-4231-ad6a-3db404cc5f75,Neon,Split,Defending,Full Utility B Site Hold / Delay Setup from A Heaven,"Here's a great full utility Site Hold for B Site from B Heaven, that effectively delays the Attackers push out onto Site. You can also use this from under Heaven, but that is much more risky.",C,LU
599d2c10-7edb-40cf-a727-da4210fdb32f,Neon,Split,Defending,Full Utility A Site Site Hold / Delay Setup from A Heaven,"Here's a great full utility Site Hold for A Site from A Heaven, that effectively delays the Attackers push out onto Site.",C,LU
211c85af-9d4d-4796-9e1c-8dd3dfc463cb,Neon,Ascent,Attacking,A Site Entry Fast Lane,Here's a great A Site entry Fast Lane.,C,LU
50879c21-3f60-41e5-b395-f4073bfdb6bf,Neon,Ascent,Attacking,A Main to B Stairs + Close Left Lever Relay Bolt,Here's a great Relay Bolt that stuns two commonly held areas on Site.,Q,LU
7aa3e07c-80db-4c86-98f5-48e99c926125,Neon,Ascent,Attacking,A Main to A Dice + Close Right Bricks Relay Bolt,Here's a great Relay Bolt that stuns two commonly held areas on Site.,Q,LU
c02244bd-1e55-4d8f-ab53-b2a0a99e0df5,Neon,Ascent,Defending,B Site Retake Fast Lane,Here's a great Fast Lane to retake control of the spike plant area on B Site.,C,LU
5b9ffbc0-f08a-43fb-9bb1-4066711e7cb0,Neon,Ascent,Defending,A Main Delay Setup From Tree,Here's a great full utility delay setup for A Site.,C,LU
435dcf3c-806b-4de1-a6df-466802e0efaa,Neon,Ascent,Defending,B Main Delay Setup From Market,Here's a great full utility delay setup for B Site.,C,LU
b9c547c6-f76d-486b-aeed-d6acba77e5db,Neon,Ascent,Defending,A Rafters Retake Fast Lane for A Site,"Here's a great retake Fast Lane that you can use to take back space on A Site, or Defend A Site, from A Rafters. This wall can give you a lot of flexibility in how you retake A Site with your team, or create an opportunity for you and your team to make it very difficult for the enemy team to take space on site.",C,LU
1b2c223e-d409-433b-9cf7-976cd5308876,Neon,Ascent,Defending,A Rafters Slide on Top of Dice to Peek Under Heaven,"Here's a great way to catch players under Heaven off guard, if you can find the right timing to do so.",Q,LU
4ffb8c5b-ef40-4e56-a000-5ba99bf94895,Neon,Icebox,Defending,Early Round A Pipes Jumps from Four Ten and Screens,"Here are two great ways to quickly get jump onto A Pipes at the beginning of the round, that allow you to either aggressively peek players pushing out from Attacker Spawn into A, or gain a timing advantage on players pushing out from Attacker Spawn into A.",Q,LU
fa309828-d342-4d32-9700-80f0b1b98e97,Neon,Icebox,Defending,Front A Site Spike Plant Delay / Retake Fast Lane,"Here's a great way to use your Fast Lane to delay, or do damage to the enemy spike planter on B Site.",C,LU
a004a6df-55e2-446d-9bd6-e4f9fbe0c2cb,Neon,Icebox,Defending,Early Round A Belt High Gear Jump from Four Ten,Here's a great way to jump onto A Belt from Four Ten at the very beginning of the round using your High Gear ability.,Q,LU
8ea26fe7-4314-4dd8-81f2-a38e7a7db8af,Neon,Icebox,Defending,Front B Site Spike Plant Delay / Retake Fast Lane,"Here's a great way to use your Fast Lane to delay, or do damage to the enemy Spike Planter on B Site.",Q,LU
8969091c-1a37-4e44-a7ae-6392c417b69d,Neon,Breeze,Attacking,Cave to A Pyramids Fast Lane,A good Fast Lane to get onto A Site from Cave.,C,LU
5f1cd7ea-3406-4596-98b3-6f50ed4ebafb,Neon,Breeze,Defending,A Pyramids Retake / Delay Fast Lane + Relay Bolt Setup,"Here's a great retake / delay Fast Lane + Relay Bolt setup, that allows you to aggressively retake control of the left side of the A Pyramids.",C,LU
54a5105d-7465-4f74-9b8b-55a95499f7f8,Neon,Breeze,Defending,Back B Site Retake Fast Lane From Defender Spawn,"Here's a great Fast Lane + Relay Bolt retake setup for B Site from Defender Spawn, that allows you to insert yourself into Back B Site.",C,LU
4b7d0a62-9af1-43e1-acf1-ef4b3f67965c,Neon,Breeze,Defending,B Site Fast Lane + Relay Bolt Delay Setup,Here's a great Fast Lane + Relay Bolt delay setup from B Tunnel.,C,LU
c89e992e-390c-4555-8485-deb64afd2857,Neon,Breeze,Defending,Mid Doors Retake Fast Lane for A Site,"Here's a great retake Fast Lane from Mid Doors, that can create a lot of space on Site for you and your team to retake control of Pyramids, and start to retake enough space in the front of A Site to defuse the spike.",C,LU
97e6650b-a819-49a4-b616-0408046c121d,Neon,Fracture,Attacking,A Drop Support Fast Lane for A Site,"Here's a great late lurk support Fast Lane for A Site, that allows your teammates to push out onto A Site, if your controller player has already used their utility to sell a fake push onto B Site earlier into the round.",C,LU
b7592b12-f058-4f94-86a2-021f0b46ca35,Neon,Fracture,Attacking,B Site Entry Setup From B Main,Here's a great entry setup for B Site from B Main.,C,LU
ca8dfc3a-9630-4587-bfda-fe493d8df53c,Neon,Fracture,Attacking,A Site Entry Setup From A Main,Here's a great entry setup for A Site from A Main.,C,LU
3940381a-e428-428f-baf4-ef50576d33dc,Neon,Fracture,Defending,A Main Fast Lane + Relay Bolt Delay Setup,Here's a great Fast Lane + Relay Bolt delay setup for A Site.,C,LU
74a1e4bf-2f80-4117-8962-e06244ff2caf,Neon,Fracture,Defending,B Main Fast Lane + Relay Bolt Delay Setup,Here's a great Fast Lane + Relay Bolt delay setup for B Site.,C,LU
3cc51a23-1f97-41ae-b6ac-8b8cfad69a63,Neon,Pearl,Attacking,Execute Relay Bolt for Back A Site,"Here's a simple, but effective Relay Bolt for Back A Site, that is typically the most useful while executing onto A Site.",Q,LU
9ad1df59-0e77-48b3-a10b-fa4abb0c6a13,Neon,Pearl,Attacking,Full Utility B Site Exec into B Hall,"Here's a great way to create and take space on B Site and inside of B Hall, using all of the utility in your kit to execute onto B Site.",C,LU
9f155dd0-31f4-461d-9d9f-52bd7f8c7c47,Neon,Pearl,Defending,Fast Lane Spike Timing Outplay + Retake Stuns,"Here are two great Retake stuns for A Site, alongside a way to catch the enemy team off guard while they are planting the Spike on A Site.",C,LU
d46aee5c-e6d8-4d05-af17-4a39ef0eb1d5,Neon,Pearl,Defending,B Site Delay Setups from B Link and B Tower,"From either the bottom of B Link, or B Tower - here are two ways that you can delay the enemy team's push into B Site.",C,LU
3b1c7304-312b-4a40-b5c9-b54557bcf612,Neon,Pearl,Defending,Mid Connector/Mid Link Full Utility Delay Setups,"From either Mid Connector, or Mid Link - here are two ways that you can delay the enemy team's push into A Site.",C,LU
8b28f83d-0bfc-43db-8b02-d8cb2e8a8f8e,Neon,Lotus,Attacking,Aggressive A Door Relay Bolt,"Use this Relay bolt to clear out commonly held positions in A Door, to reduce the amount of resistance your team faces when pushing into A Door from A Main.",Q,LU
a4e8afed-d7b3-49b1-ada5-bdbf85e6fd55,Neon,Lotus,Attacking,C Site Execute Entry Fast Lane + Relay Bolt,Entry onto C Site using this Fast Lane and Relay Bolt Combo.,Q,LU
c44a820a-eb64-463c-95c2-fce03af71499,Neon,Lotus,Attacking,Aggressive Early Round A Main Relay Bolt to Contest Space,Use this aggressive early round Relay Bolt to contest space in A Main.,Q,LU
05181544-8b6f-4f3f-beb6-29bcd825f7c1,Neon,Lotus,Defending,Early Round A Main Relay Bolt to Contest Space,Use this early round Relay Bolt to contest space in A Main.,Q,LU
e6d123af-127d-4862-bbed-f8bca4268e28,Neon,Lotus,Defending,C Site Chokepoint Delay Relay Bolt,"Use this Relay Bolt to delay / break up the Attackers push into C Site, through the C Main + C Site Chokepoint.",Q,LU
00d3a2b7-5619-4200-9c14-c04eee9dd9ed,Fade,Haven,Attacking,Standard A Short Prowler to Push A Short,"Here's how to get to properly get into position for, and then properly use your Prowler to help your team take control of A Short.",E,LU
0eb528fb-8818-4308-a5d2-55a716c53b81,Fade,Haven,Attacking,Post Plant Back C Site Haunt,"Here's a simple, but effective Haunt to reveal players in back C Site as they try to retake Site post plant.",E,LU
104dac2e-42d8-4d16-b3da-83691a01acfd,Fade,Haven,Attacking,Front A Site + A Short Haunt from A Short Ramp,"Here's a Haunt that clears out the front side of A Site, and Short.",E,LU
c3fbcfe2-8c84-4d55-82f1-576ca5fb3d4e,Fade,Haven,Attacking,Early Round Mid Aggression from Mid Window,"Here's a simple, but effective way to stop enemy players from pushing into Mid Courtyard at the very beginning of the round, and then capitalize on that after taking space in Mid to then throw a Haunt deep into back B Site.",C,LU
d60ac7ef-fbcd-4c73-8758-f20bfdde7ef4,Fade,Haven,Attacking,Early Round Haunt A Long Haunt To Clear Opper,Here's a great early round Haunt that can be use to clear out a potential opper at the bottom of A Long.,E,LU
07ae15b2-c5a7-42b7-bbdd-96e2bd1a458a,Fade,Haven,Defending,Early Round A Lobby Haunt from A Long,"Here's a simple, but effective A Lobby Haunt from the A Long spawn barrier.",E,LU
f6cbe1e0-a217-4523-84f8-109b8b2ada0c,Fade,Haven,Defending,Early Round A Garden Haunt from A Long,"Here's a simple, but effective A Garden Haunt from the A Long spawn barrier.",E,LU
000ca86e-340d-4202-8324-2a922ca6c796,Fade,Haven,Defending,A Site Retake Haunt from A Tower,Here's a great A Site Retake Haunt from A Tower.,E,LU
8cbfd651-ca9b-4446-b232-8a855cade148,Fade,Haven,Defending,C Site Retake Haunt from C Link,Here's a great C Site retake Haunt from C Link.,E,LU
68dc55c1-723a-4ba8-a60f-3efffe479f90,Fade,Split,Attacking,How to Take Mid / Mail / Ropes Control,"Throw your Haunt like so, and combo your Prowler after it scans. This will activate Fade's passive and the Prowler will trail the spotted Defender.",C,LU
c084b80b-9fae-44bd-8302-baafce78e009,Fade,Split,Attacking,B Main Haunt to B Site Execute,"Once you've secured B Main control with your Prowlers, use this Haunt lineup to clear all of B Site and Rafters.",E,LU
68642e3a-8a7d-4052-8afa-8220669bb2b7,Fade,Split,Attacking,Back B Site Execute Haunt For Pillar And Heaven,"Enable your teammates with this Haunt lineup, as it scans any Defender playing Heaven or Pillar.",E,LU
22e9fc52-8353-4893-bc9c-ab0591cfb6e5,Fade,Split,Attacking,Back A Site Execute Haunt From A Main,"Use this dart to pressure the A Site Defender, this eye scans Rafters and anyone hiding Default or Screens.",E,LU
7096952d-9c11-4c12-9f23-182abcf3a095,Fade,Split,Attacking,Front A Site Execute Haunt From A Main,"Enable your teammates with this Haunt lineup for a fast execute, it clears all the close angles when entering site.",E,LU
652f319c-2e2f-4cf6-b952-857a18359ae7,Fade,Split,Attacking,Early Round Haunt to Clear out Close A Site,"Here's a simple, but effective Haunt to reveal players playing from close left under Rafters , players pushing up close right after the Spawn Barrier goes down, and several other commonly held positions deeper into Site that the Haunt has vision of.",E,LU
be39ee15-e457-46bc-bfbb-415c4b81c458,Fade,Split,Attacking,Simple Prowler to Clear out Top Mid and Mid Mail,"Here's a simple, but effective way to clear out some of the positions that players will commonly play from in Mid Top and Mid Mail.",C,LU
07cc5af0-6c81-4ead-af76-f909668980ab,Fade,Split,Defending,Start Round Outside B Main Tether for Control,"Here's a strong Seize lineup you can combo with, for start round control of B Main.",Q,LU
59bdd062-9b6a-4acd-b5c6-8daffc39bf22,Fade,Split,Defending,B Site Retake Haunt to Top B Main,"This retake lineup isn't specific, aim in the general direction of the video for a strong Haunt placement. This clears back site, Pillar, Postbox, and Hell.",E,LU
d9081fd8-b5dd-4635-8e2f-59d0c5c63491,Fade,Split,Defending,Front A Site Retake Haunt From Sreens,"Here's a simple, yet effective Haunt lineup to retake the A Site, it clears Hell and front site.",E,LU
87f4a41a-f6e7-4d35-bd3d-9c20fc0dfbbf,Fade,Split,Defending,Start Round A Main Info Haunt From Rafters,"Here's a great Haunt lineup to use to grab fast A Main information, Attackers will have a hard time shooting it.",E,LU
e42aca44-3c2d-472d-adff-3a25f7607f6e,Fade,Ascent,Attacking,B Site Execute Haunt from B Lobby,"Here's a great execute Haunt for B Site, that scans several commonly held angles and areas on Site.",E,LU
29d038c0-b53d-42c3-aad5-d02946141f55,Fade,Ascent,Attacking,Back Left A Site Execute Haunt from A Lobby,Here's a great execute Haunt for back left A Site from A Lobby.,E,LU
3403e044-5a93-4c09-ae52-d267802bcc8d,Fade,Ascent,Attacking,Early Round Mid Bottom Haunt from Tiles Spawn Barrier,"Here's a great early round Mid Bottom Haunt from the Tiles Spawn Barrier, that should be thrown immediately after the spawn barrier goes down.",E,LU
bc1093b4-e4e1-4460-ac06-700c9c03b7a0,Fade,Ascent,Attacking,Full Utility B Site Execute,"Here's a great way to use each piece of your utility, other than your ultimate ability, to create opportunities for your teammates as they push into the Site.",E,LU
4cb6dc30-12cc-48c7-84dd-5f9d1c161902,Fade,Ascent,Attacking,Front A Site Execute Haunt,"Here's a great execute Haunt for front A Site that scans out almost the entirety of front A Site, and some of Tree as well.",E,LU
4650e3c1-350a-4db4-9186-1a6be854d06b,Fade,Ascent,Defending,Early Round Haunt to Clear A Lobby from Tree,"Here's a great early round Haunt to clear out A Lobby from Tree, that has to be set up in the pre-round. Play around with the timing of when you throw this Haunt, to try to maximize the chances of the Haunt scanning players in that area of the map.",E,LU
a4f97b28-29fd-4078-b728-4c2bcbc5905d,Fade,Ascent,Defending,Simple B Main Info Haunt,"Here's a simple, but effective info Haunt for B Main, with a bonus Haunt to check for Lurkers in specific scenarios where that can be applied.",E,LU
f51748cc-5258-43be-a88a-51bd05009195,Fade,Ascent,Defending,A Site Retake Haunt for Behind Generator,Here's a great retake Haunt for behind Generator.,E,LU
ba9699c1-5c4d-4151-99b9-508d0f97319f,Fade,Ascent,Defending,B Site Haunt to Hold Site,Here's a great Haunt that can be used to scan players as they push out of B Main into B Site. This opens up possibilities for you and your team to shoot through smokes placed for Market and Defender Spawn at scanned players.,E,LU
9f235cc1-90cc-4da0-a9b6-715a3122cf5f,Fade,Icebox,Attacking,Simple B Site Post Plant Haunts from B Yellow,"Here are three simple B Site Post Plant Haunts from B Yellow, that can all be thrown from behind B Yellow to scan enemy players both as they are attempting to retake space on Site, and/or to scan them as they attempt to defuse the Spike.",E,LU
961ebd28-b488-43d3-a8cf-47d53895e395,Fade,Icebox,Attacking,Front B Site Post Plant Haunt from B Green,"Here's a great post plant Haunt lineup from B Green, that can allow you to more easily / better take advantage of the Haunt.",E,LU
d0fc178a-e7e9-4e97-8bea-3e44b266f0e5,Fade,Icebox,Attacking,Back Right A Site Execute Haunt,"Here's a simple, but effective execute Haunt for the back right side of A Site.",E,LU
31ffdeb9-c470-4a42-b6b9-66eb9e5df91e,Fade,Icebox,Attacking,Right A Site Execute Haunt,"Here's a simple, but effective execute Haunt for the right side of A Site.",E,LU
c6aa2c41-2440-4c7b-a3cb-1b6586f762cf,Fade,Icebox,Attacking,Front A Site Execute Haunt,"Here's a simple, but effective Haunt to clear out many of the commonly held angles in front A Site, while also revealing players in several other commonly held angles deeper into Site.",E,LU
50687faa-0b57-4cd9-83d9-c9438f67f89e,Fade,Icebox,Attacking,Early Round A Belt Haunt to Stop Aggression,"Here's a great early round Haunt for the front of A Belt, that forces enemy players to position a player on pipes if they want to make an aggressive early round play.",E,LU
